weak,마음에 차지 않거나,-1,negative
weak,마음에 차지 않아,-1,negative
strong,마음에 흐뭇하거나,2,positive
strong,마음에 흐뭇하고,2,positive
strong,마음에 흐뭇하여,2,positive
strong,마음에 흡족하여,2,positive
strong,마음으로 근심함,-2,negative
strong,마음으로 좀스럽게,-2,negative
weak,마음을 가라앉히고,1,positive
weak,마음을 계속 졸이는,-1,negative
weak,마음을 계속 졸이다,-1,negative
weak,마음을 깨끗이,1,positive
strong,마음을 놓을 수 없게,-2,negative
weak,마음을 놓지 못하고,-1,negative
weak,마음을 받아들이다,1,positive
weak,마음을 베풀거나,1,positive
strong,마음을 상하게,-2,negative
weak,마음을 써서,1,positive
weak,마음을 조임,-1,negative
weak,마음을 졸이는,-1,negative
weak,마음을 졸이다,-1,negative
weak,마음을 졸이며,-1,negative
weak,마음을 졸임,-1,negative
weak,마음을 털어놓고,1,positive
strong,마음을 편안하고,2,positive
strong,마음을 편히,2,positive
weak,마음을 홀리는,1,positive
strong,마음의 괴로움과,-2,negative
weak,마음의 병을,-1,negative
strong,마음이 가볍고,2,positive
weak,마음이 간절하다,1,positive
strong,마음이 거북하다,-2,negative
strong,마음이 괴로운,-2,negative
strong,마음이 괴롭고,-2,negative
strong,마음이 구슬퍼질,-2,negative
weak,마음이 놓이지 않아,-1,negative
strong,마음이 답답하고,-2,negative
strong,마음이 들뜬,2,positive
strong,마음이 맑게,2,positive
strong,마음이 맞고,2,positive
strong,마음이 맞지 아니하여,-2,negative
strong,마음이 몹시 상함,-2,negative
strong,마음이 무거워지다,-2,negative
weak,마음이 무겁거나,-1,negative
strong,마음이 불안하거나,-2,negative
strong,마음이 불안하게,-2,negative
strong,마음이 불안하다,-2,negative
strong,마음이 불안한,-2,negative
strong,마음이 불편하고,-2,negative
strong,마음이 불편하여,-2,negative
weak,마음이 사늘한,-1,negative
strong,마음이 상하게,-2,negative
strong,마음이 상하다,-2,negative
strong,마음이 상함,-2,negative
weak,마음이 생기다,1,positive
weak,마음이 서로 맞지 않아,-1,negative
strong,마음이 서운하거나,-2,negative
strong,마음이 설레다,2,positive
strong,마음이 슬프다,-2,negative
weak,마음이 신령하다,1,positive
weak,마음이 신령하여,1,positive
strong,마음이 쓰리고,-2,negative
strong,마음이 아프고,-2,negative
strong,마음이 아프다,-2,negative
strong,마음이 아픈,-2,negative
strong,마음이 아플,-2,negative
weak,마음이 안 놓여,-1,negative
strong,마음이 안타깝거나,-2,negative
strong,마음이 안타깝게,-2,negative
strong,마음이 언짢게,-2,negative
strong,마음이 언짢고,-2,negative
strong,마음이 언짢아서,-2,negative
strong,마음이 언짢아지다,-2,negative
strong,마음이 우울하게,-2,negative
weak,마음이 움직이다,1,positive
weak,마음이 움직임,1,positive
strong,마음이 조급하여,-2,negative
strong,마음이 좁고,-2,negative
strong,마음이 좁아,-2,negative
strong,마음이 즐겁고,2,positive
strong,마음이 지치어,-2,negative
weak,마음이 진정되어,1,positive
strong,마음이 참되고,2,positive
strong,마음이 초조하고,-2,negative
strong,마음이 초조하고 불안하다,-2,negative
strong,마음이 초조한,-2,negative
strong,마음이 초초하고,-2,negative
strong,마음이 크다,2,positive
weak,마음이 텅 비어,-1,negative
weak,마음이 텅 빈것같이,-1,negative
strong,마음이 편안하게,2,positive
strong,마음이 편안하다,2,positive
weak,마음이 편안하지 못하다,-1,negative
strong,마음이 평온하다,2,positive
strong,마음이 평온히,2,positive
weak,마음이 풀리어,1,positive
strong,마음이 한가하게,2,positive
strong,마음이 한가하다,2,positive
weak,마음이 허전하거나,-1,negative
strong,마음이 후련하게,2,positive
strong,마음이 후련하고,2,positive
strong,마음이 후련하다,2,positive
strong,마음이 흐뭇하고,2,positive
strong,마음이 흡족하게,2,positive
weak,마음이 흡족하여,1,positive
strong,마이너스,-2,negative
weak,마주치기를 꺼리어,-1,negative
weak,마지못하여,-1,negative
weak,마지못하여 먹다,-1,negative
weak,마지못해,-1,negative
weak,마초맨,1,positive
strong,막되게,-2,negative
strong,막되게 행동하다,-2,negative
strong,막되다,-2,negative
strong,막되어,-2,negative
strong,막막하게,-2,negative
strong,막막하다,-2,negative
strong,막연하다,-2,negative
strong,막혀,-2,negative
strong,막히는,-2,negative
strong,막히는 것을,-2,negative
strong,막히는 모양,-2,negative
strong,막히는 장애물을,-2,negative
strong,막히다,-2,negative
strong,막힌 듯이,-2,negative
strong,막힘없이,2,positive
strong,막힘없이 깨끗하고,2,positive
strong,막힘없이 잘,2,positive
strong,막힘이 없는,2,positive
strong,막힘이 없다,2,positive
strong,막힘이 없이,2,positive
weak,만나고 싶지 않았던,-1,negative
weak,만나지 못하여,-1,negative
weak,만만한,-1,negative
weak,만만한 사람,-1,negative
weak,만성 질환,-1,negative
weak,만성 피부염,-1,negative
strong,만족,2,positive
strong,만족과,2,positive
strong,만족과 기쁨을,2,positive
strong,만족스러운,2,positive
strong,만족스러운 데가,2,positive
strong,만족스러운 듯이,2,positive
strong,만족스러운 듯하다,2,positive
strong,만족스러운 모양,2,positive
strong,만족스럽거나,2,positive
strong,만족스럽게,2,positive
strong,만족스럽다,2,positive
weak,만족스럽지 못하게,-1,negative
weak,만족스럽지 못하다,-1,negative
weak,만족스럽지 않고,-1,negative
strong,만족시키는,2,positive
strong,만족시키는 일,2,positive
strong,만족을 줄,2,positive
strong,만족하는,2,positive
strong,만족하다,2,positive
strong,만족한,2,positive
strong,만족한 마음이,2,positive
strong,만족할,2,positive
strong,만족할 만큼,2,positive
strong,만족할 만하다,2,positive
strong,만족할 만한,2,positive
strong,만족함,2,positive
strong,만큼 귀여운,2,positive
strong,많다,2,positive
strong,많은 경험으로,2,positive
weak,많은 고생을,-1,negative
strong,많은 복리,2,positive
strong,많은 복리를,2,positive
strong,많은 복을,2,positive
weak,많음,1,positive
weak,많이 닥쳐오다,-1,negative
strong,많이 무질서하게,-2,negative
strong,많이 상하다,-2,negative
strong,많이 상해서,-2,negative
weak,많이 잡다,1,positive
weak,많이 잡혔음을,1,positive
weak,많이 잡히는,1,positive
strong,말끔하게,2,positive
strong,말끔하게 바로잡다,2,positive
strong,말끔하게 바로잡히다,2,positive
strong,말끔하게 반듯이,2,positive
strong,말끔하게 이루어지다,2,positive
strong,말끔하게 하다,2,positive
strong,말끔하고,2,positive
strong,말끔하고 깨끗하게,2,positive
strong,말끔하다,2,positive
strong,말끔하여,2,positive
strong,말끔한,2,positive
strong,말끔한 모양,2,positive
strong,말끔히,2,positive
strong,말끔히 가다듬어,2,positive
strong,말다툼하다,-2,negative
strong,말대꾸하다,-2,negative
strong,말대답을,-2,negative
strong,말대답을 하며,-2,negative
weak,말똥말똥,1,positive
weak,말똥말똥 쳐다보다,1,positive
weak,말라 없어지다,-1,negative
weak,말라서,-1,negative
weak,말라서 거친,-1,negative
strong,말라죽은,-2,negative
strong,말라죽을,-2,negative
strong,말라죽을 꼴로,-2,negative
weak,말로 꾀어,-1,negative
weak,말소리가 찡찡한,-1,negative
weak,말썽을,-1,negative
weak,말썽을 부리거나,-1,negative
weak,말썽을 일으키다,-1,negative
weak,말썽이,-1,negative
weak,말썽이 나서,-1,negative
strong,말쑥하고,2,positive
strong,말쑥하고 곱다,2,positive
strong,말쑥하고 단정하게,2,positive
strong,말쑥하고 잘생겨,2,positive
strong,말쑥하다,2,positive
strong,말쑥한 모양,2,positive
weak,말없이,-1,negative
strong,말에 부정하여,-2,negative
weak,말에 엇서며,-1,negative
strong,말을 부정하며,-2,negative
strong,말을 정답게,2,positive
strong,말을 함부로,-2,negative
strong,말이 버릇없고,-2,negative
strong,말짱하게,2,positive
strong,말짱하다,2,positive
weak,말하기 어렵게,-1,negative
weak,말할 수 없을 만큼,1,positive
strong,맑거나,2,positive
strong,맑거나 고르다,2,positive
strong,맑게,2,positive
strong,맑게 개는,2,positive
strong,맑고,2,positive
strong,맑고 고상한,2,positive
strong,맑고 고움,2,positive
strong,맑고 깨끗하다,2,positive
strong,맑고 깨끗하다는,2,positive
strong,맑고 깨끗한,2,positive
strong,맑고 또렷한,2,positive
strong,맑고 보드랍다,2,positive
strong,맑고 산뜻하게,2,positive
strong,맑고 아름다움,2,positive
strong,맑고 아름다움을,2,positive
strong,맑고 아름답다,2,positive
strong,맑고 투명하다,2,positive
strong,맑고 환하게,2,positive
strong,맑고 환한,2,positive
strong,맑다,2,positive
strong,맑다는,2,positive
strong,맑다는 뜻,2,positive
strong,맑아지는,2,positive
strong,맑아지는 모양,2,positive
strong,맑은,2,positive
strong,맑은 티가,2,positive
strong,맑은 향기가,2,positive
weak,맑지 못하고,-1,negative
weak,맑지 아니하고,-1,negative
weak,맑지 아니하다,-1,negative
weak,맑지 아니한,-1,negative
weak,맑지 않아서,-1,negative
strong,맛 좋은,2,positive
weak,맛깔나다,1,positive
strong,맛깔스럽게,2,positive
strong,맛도 좋은,2,positive
weak,맛없다,-1,negative
weak,맛없이,-1,negative
weak,맛없이 우쭐하여,-1,negative
strong,맛이 개운하게,2,positive
weak,맛이 달거나,1,positive
weak,맛이 약하다,-1,negative
weak,맛이 없이,-1,negative
strong,맛이 있게,2,positive
strong,맛이 있다,2,positive
strong,맛이 있으며,2,positive
strong,맛이 좋게,2,positive
strong,맛이 좋음,2,positive
strong,맛있게,2,positive
strong,맛있게 먹는,2,positive
strong,맛있게 먹다,2,positive
strong,맛있게 씹는,2,positive
strong,맛있게 씹다,2,positive
strong,맛있는,2,positive
strong,맛있는 것을,2,positive
weak,맛있는 음식,1,positive
strong,맛있다,2,positive
strong,맛집,2,positive
weak,망그러지다,-1,negative
strong,망상,-2,negative
weak,망상과 잡념을 없애고,1,positive
weak,망설여지며,-1,negative
weak,망설이거나,-1,negative
weak,망설이고,-1,negative
weak,망설이기만,-1,negative
weak,망설이기만 하고,-1,negative
weak,망설이는,-1,negative
weak,망설이는 모양,-1,negative
weak,망설이다,-1,negative
weak,망설이며,-1,negative
weak,망설이며 주저주저하는,-1,negative
weak,망설이며 주저주저하다,-1,negative
strong,망신,-2,negative
strong,망신스러운,-2,negative
strong,망신스러운 일을,-2,negative
weak,망실,-1,negative
weak,망실하다,-1,negative
strong,망치는 짓을,-2,negative
strong,망치다,-2,negative
strong,망하는,-2,negative
strong,망하는 때,-2,negative
strong,망하다,-2,negative
strong,망할,-2,negative
strong,망할 꼴로,-2,negative
strong,맞갖지 않게,-2,negative
strong,맞갖지 않다,-2,negative
weak,맞거나,-1,negative
weak,맞거나 하여,-1,negative
strong,맞게 행동하는,2,positive
weak,맞고 순순히,1,positive
weak,맞지 아니하고,-1,negative
weak,맞지 아니하기도,-1,negative
weak,맞지 아니하다,-1,negative
weak,맞지 아니하여,-1,negative
weak,맞지 아니한다고,-1,negative
weak,맞지 아니함,-1,negative
weak,맞지 않거나,-1,negative
weak,맞지 않게,-1,negative
weak,맞지 않는,-1,negative
strong,맞추기 힘들,-2,negative
strong,맞추기 힘들 만큼,-2,negative
weak,맞추어,1,positive
weak,맞추어 나가다,1,positive
weak,매끄러운,1,positive
weak,매끄러운 모양,1,positive
weak,매끄러워서,1,positive
weak,매끄럽고,1,positive
weak,매끄럽다,1,positive
weak,매끈둥대다,1,positive
weak,매끈하게,1,positive
weak,매끈하지 못하고,-1,negative
strong,매독,-2,negative
strong,매독균의,-2,negative
strong,매독균의 침입으로,-2,negative
weak,매력에,1,positive
strong,매력에 이끌리는,2,positive
strong,매력에 이끌리다,2,positive
strong,매력이 있다,2,positive
strong,매력있다,2,positive
strong,매력적이다,2,positive
weak,매력적인,1,positive
weak,매로,-1,negative
strong,매로 때리는,-2,negative
weak,매료되어,1,positive
weak,매료되어 취하다,1,positive
weak,매를 맞는,-1,negative
strong,매몰차게,-2,negative
strong,매몰차고,-2,negative
strong,매섭게 공격하다,-2,negative
strong,매섭게 독하거나,-2,negative
strong,매스껍고,-2,negative
strong,매슥매슥하여,-2,negative
weak,매여,-1,negative
strong,매우 가난하여,-2,negative
strong,매우 가쁘고,-2,negative
strong,매우 가소롭게,-2,negative
strong,매우 가소롭다,-2,negative
strong,매우 간지럽고,-2,negative
strong,매우 거만하게,-2,negative
strong,매우 거만하고,-2,negative
strong,매우 거친,-2,negative
strong,매우 거칠게,-2,negative
strong,매우 거칠고,-2,negative
strong,매우 거칠다,-2,negative
strong,매우 경망스럽게,-2,negative
strong,매우 경망스럽고,-2,negative
strong,매우 경망하게,-2,negative
strong,매우 경박하다,-2,negative
strong,매우 고귀한,2,positive
weak,매우 고분고분하고,1,positive
strong,매우 고통스럽게,-2,negative
strong,매우 곱다,2,positive
strong,매우 공손하게,2,positive
strong,매우 괴로워하다,-2,negative
strong,매우 괴롭다,-2,negative
strong,매우 교만하고,-2,negative
strong,매우 구성지고,2,positive
strong,매우 굼뜨게,-2,negative
strong,매우 귀엽게,2,positive
strong,매우 귀중하게,2,positive
strong,매우 귀찮을,-2,negative
strong,매우 귀하다,2,positive
strong,매우 그러하다,2,positive
weak,매우 그럴싸하다,1,positive
strong,매우 근심하다,-2,negative
strong,매우 근지럽고,-2,negative
strong,매우 급하게,-2,negative
strong,매우 급하고,-2,negative
strong,매우 기뻐서,2,positive
strong,매우 기뻐하고,2,positive
strong,매우 기쁘다,2,positive
strong,매우 기쁨,2,positive
strong,매우 까다로운,-2,negative
strong,매우 까다롭게,-2,negative
strong,매우 까다롭다,-2,negative
strong,매우 깔깔하며,-2,negative
strong,매우 깨끗하고,2,positive
strong,매우 꾸준한,2,positive
strong,매우 꾸준함,2,positive
strong,매우 나빠지거나,-2,negative
strong,매우 난폭하거나,-2,negative
strong,매우 넉넉하고,2,positive
strong,매우 눈꼴사납고,-2,negative
strong,매우 느끼하다,-2,negative
strong,매우 느리고,-2,negative
weak,매우 능글능글한,1,positive
strong,매우 능청스럽고,-2,negative
strong,매우 다정하다,2,positive
strong,매우 다행스럽다,2,positive
strong,매우 답답하다,-2,negative
strong,매우 더운,-2,negative
strong,매우 두텁다,2,positive
strong,매우 따뜻하게,2,positive
strong,매우 따뜻하다,2,positive
strong,매우 떨어지고,-2,negative
strong,매우 뛰어나,2,positive
strong,매우 뛰어나다,2,positive
strong,매우 뛰어난,2,positive
strong,매우 뛰어남,2,positive
weak,매우 뜨뜻하고,1,positive
strong,매우 만족스러운,2,positive
strong,매우 만족스럽다,2,positive
strong,매우 만족할,2,positive
strong,매우 맑고,2,positive
weak,매우 매끄럽다,1,positive
weak,매우 매끈하게,1,positive
strong,매우 멀끔하다,2,positive
strong,매우 멋없이,-2,negative
strong,매우 멍한,-2,negative
strong,매우 메스껍고,-2,negative
strong,매우 메스껍다,-2,negative
strong,매우 모질고,-2,negative
strong,매우 못된,-2,negative
strong,매우 못마땅해하면서,-2,negative
strong,매우 못마해하면서,-2,negative
weak,매우 미끄러운,1,positive
weak,매우 미끄럽다,1,positive
strong,매우 미덥지,-2,negative
strong,매우 미련하고,-2,negative
strong,매우 밉살스러운,-2,negative
strong,매우 밝고,2,positive
strong,매우 방정맞게,-2,negative
strong,매우 보드라운,2,positive
strong,매우 보드랍게,2,positive
strong,매우 보드랍고,2,positive
strong,매우 보드랍다,2,positive
strong,매우 복잡하게,-2,negative
strong,매우 부드러운,2,positive
strong,매우 부드럽게,2,positive
strong,매우 부드럽고,2,positive
strong,매우 부드럽다,2,positive
strong,매우 부산한,-2,negative
strong,매우 분명한,2,positive
strong,매우 비굴하게,-2,negative
strong,매우 비속하게,-2,negative
strong,매우 빤빤스럽고,-2,negative
strong,매우 뻔뻔스럽고,-2,negative
weak,매우 뽀얀,1,positive
strong,매우 사랑하고,2,positive
strong,매우 상냥하고,2,positive
strong,매우 상서로운,2,positive
strong,매우 상서롭다,2,positive
weak,매우 생기가,1,positive
strong,매우 서먹서먹하게,-2,negative
strong,매우 설레거나,2,positive
strong,매우 섬세하고,2,positive
strong,매우 성기게,-2,negative
strong,매우 소란스럽게,-2,negative
strong,매우 소스라치게,-2,negative
strong,매우 소중하게,2,positive
strong,매우 수더분하거나,-2,negative
strong,매우 시끄럽고,-2,negative
strong,매우 신경질적으로,-2,negative
strong,매우 심한,-2,negative
strong,매우 심함을,-2,negative
strong,매우 씩씩하고,2,positive
strong,매우 아담하고,2,positive
strong,매우 아름다운,2,positive
strong,매우 아름다움,2,positive
strong,매우 아름답게,2,positive
strong,매우 아름답고,2,positive
strong,매우 아름답다,2,positive
strong,매우 안타깝게,-2,negative
strong,매우 알짤지근하다,-2,negative
strong,매우 알짤지근한,-2,negative
weak,매우 앙큼하다,1,positive
strong,매우 애를,-2,negative
strong,매우 애통할,-2,negative
strong,매우 약한,-2,negative
strong,매우 얄밉게,-2,negative
strong,매우 어려운,-2,negative
strong,매우 어리석고,-2,negative
strong,매우 어리석은,-2,negative
strong,매우 어수선하게,-2,negative
strong,매우 어수선하다,-2,negative
strong,매우 어지러우며,-2,negative
strong,매우 어지럽게,-2,negative
strong,매우 어질고,2,positive
strong,매우 어찔어찔한,-2,negative
strong,매우 엉성하고,-2,negative
strong,매우 엉성한,-2,negative
strong,매우 여유로운,2,positive
strong,매우 온전하게,2,positive
strong,매우 온전하다,2,positive
strong,매우 옹졸하고,-2,negative
strong,매우 요란스럽게,-2,negative
strong,매우 요란하게,-2,negative
strong,매우 용감하고,2,positive
strong,매우 우락부락하고,-2,negative
strong,매우 우물쭈물하다,-2,negative
strong,매우 우악스러운,-2,negative
strong,매우 원만하다,2,positive
strong,매우 원만한,2,positive
strong,매우 위태롭거나,-2,negative
strong,매우 위태하여,-2,negative
strong,매우 익살맞다,2,positive
strong,매우 인색한,-2,negative
strong,매우 자리자리한,-2,negative
strong,매우 잘된,2,positive
strong,매우 저린,-2,negative
strong,매우 절면서,-2,negative
strong,매우 정겹고,2,positive
strong,매우 정답게,2,positive
strong,매우 정돈되어,2,positive
strong,매우 조심스러움,0,neutral
strong,매우 조심스럽게,0,neutral
weak,매우 좁음을,-1,negative
strong,매우 좋다,2,positive
strong,매우 좋아지다,2,positive
strong,매우 좋음,2,positive
strong,매우 중요하고,2,positive
strong,매우 즐거운,2,positive
strong,매우 즐겁고,2,positive
strong,매우 추운,-2,negative
strong,매우 치사하고,-2,negative
strong,매우 포근하게,2,positive
strong,매우 포근하고,2,positive
strong,매우 푸근하게,2,positive
strong,매우 필요하고,2,positive
strong,매우 허전하고,-2,negative
strong,매우 허전하다,-2,negative
strong,매우 허전한,-2,negative
strong,매우 화려하고,2,positive
strong,매우 후련하다,2,positive
strong,매우 후련한,2,positive
strong,매우 훌륭하게,2,positive
weak,매우 훌륭한,1,positive
strong,매우 훤하고,2,positive
strong,매우 흉하게,-2,negative
strong,매우 흐리멍덩하다,-2,negative
strong,매우 흐리멍덩한,-2,negative
strong,매우 흐뭇하고,2,positive
strong,매우 흥이,2,positive
strong,매우 힘들게,-2,negative
strong,매우 힘없이,-2,negative
strong,매질을,-2,negative
strong,매질을 하고,-2,negative
strong,매질을 하다,-2,negative
weak,맥박이 미약한,-1,negative
weak,맥박이 약하고,-1,negative
strong,맥없게,-2,negative
strong,맥없는,-2,negative
strong,맥없이,-2,negative
strong,맥없이 느리게,-2,negative
strong,맥없이 주저앉거나,-2,negative
strong,맥없이 폭,-2,negative
strong,맥이 빠져,-2,negative
strong,맥이 풀려,-2,negative
strong,맥이 풀리거나,-2,negative
strong,맥이 풀리다,-2,negative
strong,맥이 풀림,-2,negative
strong,맵시 있고,2,positive
strong,맵시가 있게,2,positive
strong,맵시가 있는,2,positive
strong,맵시가 있다,2,positive
weak,맵짜게,-1,negative
weak,맵짜게 쏘아붙이는,-1,negative
weak,맵짜다,-1,negative
weak,맹세하다,1,positive
strong,맺힌 노여움,-2,negative
strong,머리가,0,neutral
weak,머리가 둔한 사람을,-1,negative
strong,머리가 몹시 어지러워,-2,negative
strong,머리가 몹시 울리고,-2,negative
weak,머리가 세다,-1,negative
strong,머리가 아픈,-2,negative
weak,머리가 어지러워서,-1,negative
weak,머리가 어지럽고,-1,negative
weak,머뭇거리거나,-1,negative
weak,머뭇거리게,-1,negative
weak,머뭇거리게 되다,-1,negative
weak,머뭇거리는,-1,negative
weak,머뭇거리는 결점,-1,negative
weak,머뭇거리는 모양,-1,negative
weak,머뭇거리다,-1,negative
weak,머뭇거리며,-1,negative
weak,머뭇대다,-1,negative
weak,머뭇머뭇하거나,-1,negative
weak,머뭇머뭇하는,-1,negative
weak,머뭇머뭇하는 모양,-1,negative
weak,머뭇하다,-1,negative
strong,머저리,-2,negative
strong,먹기 싫은,-2,negative
weak,먹을 수 없게,-1,negative
weak,먹음새가 좋아서,1,positive
weak,먹지 못하는,-1,negative
weak,먹튀,-1,negative
weak,먼지,-1,negative
weak,먼지 따위가,-1,negative
weak,멀건,-1,negative
weak,멀건 모양,-1,negative
weak,멀겋게,-1,negative
weak,멀겋다,-1,negative
strong,멀끔하게,2,positive
strong,멀끔하게 번듯이,2,positive
strong,멀끔하다,2,positive
strong,멀끔한,2,positive
strong,멀끔한 모양,2,positive
strong,멀끔히,2,positive
strong,멀끔히 가다듬어,2,positive
weak,멀리하다,-1,negative
weak,멀리함,-1,negative
weak,멀쑥하게,1,positive
weak,멀쑥하다,1,positive
weak,멀쑥한,1,positive
weak,멀쑥한 모양,1,positive
weak,멀어진 듯한,-1,negative
weak,멀쩡하다,1,positive
weak,멈칫하거나,-1,negative
strong,멋,2,positive
strong,멋들어지게,2,positive
weak,멋들어지게 부드럽고,1,positive
strong,멋스러운,2,positive
strong,멋스러운 경치를,2,positive
strong,멋스럽다,2,positive
strong,멋없다,-2,negative
strong,멋없이,-2,negative
weak,멋없이 가볍게,-1,negative
strong,멋없이 걷는,-2,negative
strong,멋없이 까다롭게,-2,negative
strong,멋없이 까다롭다,-2,negative
strong,멋없이 우쭐하는,-2,negative
strong,멋없이 우쭐하다,-2,negative
strong,멋없이 행동하는,-2,negative
strong,멋없이 행동하다,-2,negative
strong,멋없이 흔들리는,-2,negative
strong,멋없이 흔들리다,-2,negative
strong,멋을,2,positive
strong,멋이 없다,-2,negative
strong,멋이 있는,2,positive
strong,멋이 있다,2,positive
strong,멋이나,2,positive
strong,멋있거나,2,positive
strong,멋있는,2,positive
strong,멋있다,2,positive
strong,멋쟁이,2,positive
strong,멋지게,2,positive
strong,멋지고,2,positive
strong,멋지고 부드러운,2,positive
strong,멋지고 훌륭한,2,positive
strong,멋지다,2,positive
weak,멋진,1,positive
weak,멋쩍거나,-1,negative
weak,멋쩍고,-1,negative
weak,멋쩍다,-1,negative
weak,멋쩍은,-1,negative
weak,멋쩍은 사람,-1,negative
weak,멋쩍음,-1,negative
strong,멍청이,-2,negative
strong,멍청하거나,-2,negative
strong,멍청하고,-2,negative
strong,멍청하다,-2,negative
strong,멍청한,-2,negative
strong,멍청한 모양,-2,negative
strong,멍청한 사람,-2,negative
strong,멍청한 정도로,-2,negative
weak,멍하고,-1,negative
weak,멍하고 앞이,-1,negative
weak,멍한,-1,negative
weak,멍한 모양,-1,negative
weak,멍한 상태로,-1,negative
strong,메말라,-2,negative
strong,메스꺼움,-2,negative
strong,메스꺼워,-2,negative
strong,메스꺼워 구역질이,-2,negative
strong,메스꺼워 토하며,-2,negative
strong,메스껍고,-2,negative
strong,메스껍고 느끼하다,-2,negative
strong,메스껍고 느끼해지다,-2,negative
strong,메스껍다,-2,negative
strong,메슥메슥하여,-2,negative
strong,메슥메슥한,-2,negative
strong,메슥메슥한 느낌이,-2,negative
strong,멘붕,-2,negative
strong,면색여토하다,-2,negative
weak,면직을,-1,negative
weak,면직을 당하다,-1,negative
strong,멸망시키다,-2,negative
strong,멸망함,-2,negative
strong,멸명되다,-2,negative
strong,멸시,-2,negative
strong,멸시감,-2,negative
strong,멸시당하는,-2,negative
strong,멸시당하는 느낌,-2,negative
strong,멸시되다,-2,negative
strong,멸시하거나,-2,negative
strong,멸시하다,-2,negative
strong,멸여,-2,negative
strong,멸여되다,-2,negative
strong,멸여하다,-2,negative
strong,명랑하고,2,positive
strong,명랑하고 천진하게,2,positive
strong,명랑하다,2,positive
strong,명량하고,2,positive
strong,명량하다,2,positive
strong,명량한,2,positive
weak,명령을 거짓으로,-1,negative
strong,명망을 잃거나,-2,negative
strong,명망을 잃다,-2,negative
strong,명망을 잃음,-2,negative
strong,명망이 높은,2,positive
weak,명백하지 않은,-1,negative
weak,명복을 빌고,1,positive
weak,명복을 빌다,1,positive
strong,명성,2,positive
weak,명성이 높다,-1,negative
strong,명예,2,positive
strong,명예 훼손,-2,negative
strong,명예로운,2,positive
weak,명예롭다,1,positive
strong,명예롭지 못한,-2,negative
weak,명예훼손,-1,negative
strong,명존세,-2,negative
strong,명쾌하다,2,positive
weak,명쾌한,1,positive
weak,명쾌함,1,positive
strong,모두 잃거나,-2,negative
strong,모두 지쳐,-2,negative
weak,모략,-1,negative
weak,모르거나,-1,negative
weak,모르게 없어져,-1,negative
weak,모르는,-1,negative
weak,모르는 듯하다,-1,negative
weak,모르는 모양,-1,negative
weak,모르는 사람,-1,negative
weak,모르는 체하다,-1,negative
weak,모르는 체하며,-1,negative
weak,모르는 체함,-1,negative
strong,모범으로,2,positive
strong,모범으로 삼아,2,positive
strong,모범이 될,2,positive
weak,모순,-1,negative
weak,모순되다,-1,negative
weak,모순된,-1,negative
weak,모순된 것을,-1,negative
weak,모순을 초월한,1,positive
weak,모시,-1,negative
strong,모양,0,neutral
weak,모양새가 밉살스러운,-1,negative
weak,모양이 꼼꼼하고,1,positive
strong,모양이 아름다워,2,positive
strong,모양이 흉하게,-2,negative
strong,모양이 흉하고,-2,negative
weak,모여 수선스럽게,-1,negative
strong,모욕,-2,negative
strong,모욕을,-2,negative
strong,모욕을 당하거나,-2,negative
weak,모자라 아쉽거나,-1,negative
weak,모자라거나,-1,negative
weak,모자라거나 낮다,-1,negative
weak,모자라거나 없어서,-1,negative
weak,모자라게 되다,-1,negative
weak,모자라기는,-1,negative
weak,모자라는,-1,negative
weak,모자라는 듯하다,-1,negative
weak,모자라는 상태를,-1,negative
weak,모자라다,-1,negative
weak,모자라서,-1,negative
weak,모자라서 안타깝고,-1,negative
weak,모자란,-1,negative
weak,모자란 듯하다,-1,negative
weak,모자란 듯한,-1,negative
weak,모자람이 없을,1,positive
weak,모자람이 없이,1,positive
weak,모조리 뒤지어 훔치다,-1,negative
strong,모조리 파괴되어,-2,negative
strong,모조리 파괴하여,-2,negative
strong,모조리 훔치거나,-2,negative
strong,모진,-2,negative
strong,모진 고통을,-2,negative
strong,모질게,-2,negative
strong,모질고,-2,negative
strong,모질고 억세다,-2,negative
strong,모질고 잔인한,-2,negative
strong,모질다,-2,negative
strong,모짊,-2,negative
weak,모호하거나,-1,negative
weak,모호하게,-1,negative
weak,모호하게 하다,-1,negative
weak,모호하다,-1,negative
weak,모호하여,-1,negative
strong,목구멍에 걸려,-2,negative
weak,목구멍이 헐어서,-1,negative
weak,목소리가 쉰,-1,negative
strong,목숨을 끊다,-2,negative
strong,목숨이 거의 다 되어,-2,negative
strong,목숨이 거의 다 된 생태,-2,negative
strong,목숨이 얼마 남지 않은,-2,negative
strong,목숨이 위태로울,-2,negative
weak,목이 마르고,-1,negative
weak,목이 뻣뻣해지기도,-1,negative
weak,목이 잠기는,-1,negative
weak,목이 텁텁하여,-1,negative
strong,목적을 달성한,2,positive
strong,목적을 이룸,2,positive
weak,몰래,-1,negative
weak,몰래 가지다,-1,negative
weak,몰래 사고파는,-1,negative
weak,몰래 삼,-1,negative
weak,몰래 팖,-1,negative
weak,몰래 훔치거나,-1,negative
weak,몰래 훔치다,-1,negative
weak,몰래 훔침으로써,-1,negative
weak,몰아대거나,-1,negative
weak,몰아대다,-1,negative
strong,몰아붙이듯이,-2,negative
strong,몰아붙이듯이 공격하다,-2,negative
weak,몰아세우다,-1,negative
strong,몰아쳐서,-2,negative
weak,몰인정,-1,negative
